"tile_id","SRR13404367","SRR13404368","SRR13404369","SRR13404370","SRR13404371","SRR13404372","SRR13404373","SRR13404374","SRR13404375","SRR13404376","SRR13404377","SRR13404378","SRR13404379","SRR13404380","SRR13404381","SRR13404382","SRR13404383","SRR13404384","SRR13404385","SRR13404386","SRR13404387","SRR13404388"
"chr21_31740001_31750000",0.8,0.930232558139535,0.894736842105263,0.85,0.96875,0.957746478873239,0.853658536585366,0.947368421052632,0.954545454545455,0.947368421052632,0.947368421052632,0.84375,0.848484848484849,0.951219512195122,1,1,0.904761904761905,0.931818181818182,0.772727272727273,1,0.75,0.872340425531915
"chr21_31745001_31755000",0.857142857142857,0.954545454545455,0.846153846153846,0.826086956521739,0.933333333333333,0.934782608695652,0.880952380952381,0.96875,0.96875,1,0.904761904761905,0.9,0.958333333333333,0.911111111111111,0.931034482758621,0.925925925925926,1,1,0.7,1,0.857142857142857,0.923076923076923
"chr21_31750001_31760000",0.909090909090909,0.96,1,0.914285714285714,0.923076923076923,0.875,0.925925925925926,0.883720930232558,0.9,0.95,0.884615384615385,1,0.972222222222222,0.857142857142857,0.862068965517241,0.884615384615385,0.886363636363636,0.918918918918919,0.625,0.928571428571429,0.842105263157895,1
"chr21_31755001_31765000",0.758620689655172,0.933333333333333,0.96,0.892857142857143,0.875,1,1,0.848484848484849,0.791666666666667,0.933333333333333,0.869565217391304,0.90625,0.973684210526316,0.911764705882353,0.9,0.896551724137931,0.875,0.875,0.833333333333333,0.852941176470588,0.814814814814815,0.9375
"chr21_31760001_31770000",0.709677419354839,0.9375,0.933333333333333,0.789473684210526,0.875,1,0.904761904761905,0.833333333333333,0.68,0.857142857142857,0.95,0.863636363636364,0.8,0.888888888888889,0.923076923076923,0.636363636363636,0.941176470588235,0.866666666666667,0.9,0.851851851851852,0.833333333333333,0.888888888888889
"chr21_31765001_31775000",0.794117647058823,1,0.869565217391304,0.72,0.869565217391304,0.96,0.863636363636364,0.65,0.625,0.833333333333333,0.941176470588235,0.736842105263158,0.857142857142857,0.857142857142857,0.962962962962963,0.538461538461538,0.84,0.925925925925926,0.826086956521739,0.846153846153846,0.846153846153846,0.769230769230769
"chr21_31770001_31780000",0.851851851851852,0.883720930232558,0.916666666666667,0.814814814814815,0.81578947368421,0.875,0.91304347826087,0.787234042553192,0.869565217391304,0.780487804878049,0.863636363636364,0.7,0.857142857142857,1,0.931034482758621,0.91304347826087,0.916666666666667,0.977272727272727,0.78125,0.916666666666667,0.954545454545455,0.851851851851852
"chr21_31775001_31785000",0.92,0.733333333333333,0.96969696969697,0.833333333333333,0.870967741935484,0.829268292682927,0.833333333333333,0.852941176470588,0.96551724137931,0.6,0.8,0.793103448275862,0.541666666666667,0.875,0.944444444444444,0.75,1,0.878048780487805,0.818181818181818,1,1,0.911111111111111
"chr21_31780001_31790000",0.90625,0.808510638297872,0.931818181818182,0.837837837837838,0.8125,0.916666666666667,0.918918918918919,0.894736842105263,0.9375,0.892857142857143,0.81578947368421,0.864864864864865,0.6,0.861111111111111,0.96969696969697,0.578947368421053,0.814814814814815,0.758620689655172,0.928571428571429,1,0.666666666666667,0.82
"chr21_31785001_31795000",0.833333333333333,0.875,0.928571428571429,0.904761904761905,0.833333333333333,0.88,0.941176470588235,0.888888888888889,0.928571428571429,1,0.934782608695652,0.8,0.857142857142857,0.891304347826087,0.907407407407407,0.789473684210526,0.814814814814815,0.941176470588235,0.740740740740741,0.962962962962963,0.869565217391304,0.805555555555556
"chr21_31790001_31800000",0.609756097560976,0.966666666666667,0.727272727272727,0.852941176470588,0.911764705882353,0.6875,0.928571428571429,0.85,0.844444444444444,0.966666666666667,0.971428571428571,0.6,0.702702702702703,0.829268292682927,0.849056603773585,0.88,0.787878787878788,0.897435897435897,0.72972972972973,0.916666666666667,0.85,0.945945945945946
"chr21_31795001_31805000",0.6,0.909090909090909,0.622222222222222,0.901960784313726,0.875,0.88,0.91304347826087,0.879310344827586,0.863636363636364,0.958333333333333,0.72,0.75,0.765957446808511,0.785714285714286,0.8,0.90625,0.711864406779661,0.862068965517241,0.894736842105263,0.914893617021277,0.839285714285714,0.85
"chr21_31800001_31810000",0.666666666666667,0.833333333333333,0.666666666666667,0.956521739130435,0.68421052631579,0.894736842105263,0.826086956521739,0.95,0.96,0.952380952380952,0.565217391304348,0.91304347826087,0.871794871794872,0.869565217391304,0.833333333333333,0.833333333333333,0.803921568627451,0.80952380952381,0.96,0.878787878787879,0.916666666666667,0.714285714285714
"chr21_31805001_31815000",0.666666666666667,0.842105263157895,0.789473684210526,0.851851851851852,0.91304347826087,0.892857142857143,0.863636363636364,0.896551724137931,0.88,0.954545454545455,0.857142857142857,0.846153846153846,0.863636363636364,0.909090909090909,0.888888888888889,0.7,0.972222222222222,0.848484848484849,0.777777777777778,0.714285714285714,0.875,0.888888888888889
"chr21_31810001_31820000",1,0.928571428571429,1,0.8125,0.966666666666667,1,0.91304347826087,0.766666666666667,0.888888888888889,0.833333333333333,0.914285714285714,0.75,0.952380952380952,0.894736842105263,1,0.8,0.96551724137931,0.945945945945946,0.85,0.789473684210526,0.774193548387097,0.896551724137931
"chr21_31815001_31825000",0.972972972972973,0.826086956521739,1,1,0.826086956521739,0.977272727272727,0.916666666666667,0.608695652173913,1,0.774193548387097,0.565217391304348,0.692307692307692,0.826086956521739,1,0.894736842105263,0.8,0.923076923076923,0.857142857142857,0.85,0.88235294117647,0.774193548387097,1
"chr21_31820001_31830000",0.951219512195122,0.838709677419355,0.944444444444444,0.826086956521739,0.888888888888889,0.9,0.902439024390244,0.76,1,0.8125,0.638888888888889,0.708333333333333,0.851851851851852,1,0.757575757575758,0.88235294117647,0.958333333333333,0.789473684210526,0.68421052631579,0.785714285714286,0.896551724137931,0.95
"chr21_31825001_31835000",0.814814814814815,0.923076923076923,0.909090909090909,0.652173913043478,1,0.8,0.84,0.896551724137931,0.888888888888889,0.806451612903226,0.771428571428571,0.782608695652174,0.92,1,0.829268292682927,0.928571428571429,1,0.85,0.608695652173913,0.736842105263158,0.85,0.925
"chr21_31830001_31840000",0.733333333333333,1,0.869565217391304,0.789473684210526,0.916666666666667,0.769230769230769,0.894736842105263,0.884615384615385,0.88,0.826086956521739,0.888888888888889,0.818181818181818,0.935483870967742,0.9,0.933333333333333,0.888888888888889,1,0.695652173913043,0.571428571428571,0.791666666666667,0.8,0.904761904761905
"chr21_31835001_31845000",0.823529411764706,0.857142857142857,0.804347826086957,0.892857142857143,0.954545454545455,0.742857142857143,0.952380952380952,0.842105263157895,0.966666666666667,0.833333333333333,0.964285714285714,0.851851851851852,0.9375,0.892857142857143,0.875,0.857142857142857,0.928571428571429,0.681818181818182,0.8,0.864864864864865,0.814814814814815,0.892857142857143
"chr21_31840001_31850000",0.888888888888889,0.787878787878788,0.84,0.846153846153846,1,0.821428571428571,0.9375,0.888888888888889,0.928571428571429,0.647058823529412,0.944444444444444,1,0.945945945945946,1,0.791666666666667,0.892857142857143,0.84,0.833333333333333,0.857142857142857,0.825,0.769230769230769,0.916666666666667
"chr21_31845001_31855000",0.964285714285714,0.911764705882353,0.962962962962963,0.916666666666667,0.909090909090909,0.904761904761905,0.96551724137931,1,0.9,0.851851851851852,0.914285714285714,0.944444444444444,0.933333333333333,0.785714285714286,0.807692307692308,0.85,0.904761904761905,0.8,0.833333333333333,0.869565217391304,0.875,0.85
"chr21_31850001_31860000",0.958333333333333,0.933333333333333,0.906976744186046,1,0.875,0.88235294117647,0.971428571428571,0.75,0.96551724137931,0.933333333333333,0.80952380952381,0.84375,0.954545454545455,0.68,0.818181818181818,0.763157894736842,0.777777777777778,0.772727272727273,0.823529411764706,1,0.928571428571429,0.91304347826087
"chr21_31855001_31865000",0.92,0.853658536585366,0.864406779661017,0.857142857142857,0.933333333333333,0.906976744186046,0.974358974358974,0.666666666666667,0.933333333333333,0.91304347826087,0.8,0.833333333333333,0.979166666666667,0.818181818181818,0.862068965517241,0.805555555555556,0.787878787878788,0.775,0.80952380952381,0.857142857142857,0.91304347826087,1
"chr21_31860001_31870000",0.88235294117647,0.608695652173913,0.785714285714286,0.7,0.916666666666667,0.933333333333333,0.866666666666667,0.535714285714286,0.733333333333333,0.916666666666667,0.866666666666667,0.68,0.8,0.914285714285714,0.6875,0.80952380952381,0.823529411764706,0.833333333333333,0.794117647058823,0.575757575757576,0.7,0.857142857142857
"chr21_31865001_31875000",0.735294117647059,0.322033898305085,0.727272727272727,0.65,0.8,0.771428571428571,0.736842105263158,0.523076923076923,0.652173913043478,0.4,0.833333333333333,0.619047619047619,0.8,0.884615384615385,0.529411764705882,0.478260869565217,0.777777777777778,0.553846153846154,0.333333333333333,0.388888888888889,0.5,0.337662337662338
"chr21_31870001_31880000",0.758620689655172,0.577464788732394,0.857142857142857,0.711111111111111,0.777777777777778,0.785714285714286,0.7,0.780487804878049,0.823529411764706,0.384615384615385,0.875,0.807692307692308,1,0.911111111111111,0.764705882352941,0.592592592592593,0.888888888888889,0.545454545454545,0.292682926829268,0.648648648648649,0.384615384615385,0.329113924050633
"chr21_31875001_31885000",0.976190476190476,0.890625,0.838709677419355,0.909090909090909,0.871794871794872,0.868421052631579,0.75,0.96875,0.947368421052632,1,0.888888888888889,0.736842105263158,0.978260869565217,0.925373134328358,0.808510638297872,0.894736842105263,0.952380952380952,0.961538461538462,0.787234042553192,0.951219512195122,0.875,0.875
"chr21_31880001_31890000",0.970588235294118,0.75,0.714285714285714,0.956521739130435,0.78,0.90625,0.8,0.931034482758621,0.893617021276596,0.96969696969697,0.926829268292683,0.674418604651163,0.794117647058823,0.956521739130435,0.853658536585366,0.78125,0.972222222222222,0.81578947368421,0.789473684210526,0.907407407407407,0.851063829787234,0.892857142857143
"chr21_31885001_31895000",0.902439024390244,0.724137931034483,0.631578947368421,0.952380952380952,0.803921568627451,0.92,0.795918367346939,0.945945945945946,0.854838709677419,0.888888888888889,0.931034482758621,0.694915254237288,0.478260869565217,0.966666666666667,0.829787234042553,0.714285714285714,1,0.696428571428571,0.75,0.888888888888889,0.878787878787879,0.633333333333333
"chr21_31890001_31900000",0.697674418604651,0.818181818181818,0.56,0.895833333333333,0.956521739130435,0.870967741935484,0.787878787878788,0.71875,0.808510638297872,0.78,0.90625,0.709090909090909,0.541666666666667,1,0.641025641025641,0.703703703703704,0.833333333333333,0.735849056603774,0.816326530612245,0.796875,1,0.710526315789474
"chr21_31895001_31905000",0.775510204081633,0.829268292682927,0.631578947368421,0.826923076923077,0.88235294117647,0.764705882352941,0.846153846153846,0.620689655172414,0.533333333333333,0.765957446808511,0.86,0.804347826086957,0.767441860465116,0.925925925925926,0.578947368421053,0.893617021276596,0.794117647058823,0.883720930232558,0.853658536585366,0.709677419354839,1,0.821428571428571
"chr21_31900001_31910000",0.753623188405797,0.785714285714286,0.525,0.854166666666667,0.804347826086957,0.666666666666667,0.708333333333333,0.693877551020408,0.725,0.787234042553192,0.808510638297872,0.891891891891892,0.621212121212121,0.757575757575758,0.68,0.75,0.622222222222222,0.727272727272727,0.488372093023256,0.724137931034483,0.823529411764706,0.708333333333333
"chr21_31905001_31915000",0.757142857142857,0.833333333333333,0.553191489361702,0.890909090909091,0.767441860465116,0.72093023255814,0.680851063829787,0.761904761904762,0.745098039215686,0.794871794871795,0.780487804878049,0.862068965517241,0.637931034482759,0.861111111111111,0.727272727272727,0.526315789473684,0.709677419354839,0.611111111111111,0.52,0.78125,0.837209302325581,0.761904761904762
"chr21_31910001_31920000",0.94,1,0.772727272727273,0.897959183673469,0.870967741935484,0.833333333333333,0.920634920634921,0.909090909090909,0.827586206896552,0.869565217391304,0.769230769230769,0.875,0.961538461538462,0.976190476190476,0.82051282051282,0.774193548387097,0.880952380952381,0.846153846153846,0.846153846153846,1,0.793103448275862,0.966101694915254
"chr21_31915001_31925000",0.857142857142857,0.952380952380952,0.880952380952381,0.928571428571429,0.916666666666667,0.95,0.941176470588235,0.956521739130435,0.96,0.9,0.875,1,0.814814814814815,0.972222222222222,0.84,1,0.904761904761905,0.9,0.901960784313726,0.88235294117647,0.806451612903226,0.93939393939394
"chr21_31920001_31930000",0.794117647058823,0.911111111111111,0.877551020408163,0.854166666666667,0.88,0.981132075471698,0.84375,0.931034482758621,1,0.769230769230769,0.91304347826087,0.8,0.78,0.964285714285714,0.854166666666667,0.904761904761905,0.893617021276596,0.833333333333333,0.96,0.892857142857143,0.837209302325581,0.91304347826087
"chr21_31925001_31935000",0.893617021276596,0.904761904761905,0.821917808219178,0.702127659574468,0.962962962962963,0.897435897435897,0.87719298245614,0.948717948717949,1,0.725,0.807692307692308,0.612903225806452,0.702702702702703,0.904761904761905,0.904761904761905,0.884615384615385,0.970588235294118,0.714285714285714,0.88235294117647,0.870967741935484,0.8,0.970588235294118
"chr21_31930001_31940000",0.897959183673469,0.714285714285714,0.866666666666667,0.62962962962963,0.92156862745098,0.755555555555556,0.906976744186046,0.852459016393443,0.863636363636364,0.73469387755102,0.8,0.793103448275862,0.675675675675676,0.9,0.87037037037037,0.840909090909091,0.833333333333333,0.706896551724138,0.888888888888889,0.84,0.916666666666667,0.842105263157895
"chr21_31935001_31945000",0.81578947368421,0.710526315789474,0.941176470588235,0.84,0.938461538461538,0.75,0.909090909090909,0.791044776119403,0.903225806451613,0.810810810810811,0.894736842105263,0.916666666666667,0.80952380952381,0.85,0.825,0.72,0.714285714285714,0.76,0.88235294117647,0.888888888888889,0.952380952380952,0.777777777777778
"chr21_31940001_31950000",0.777777777777778,0.82051282051282,0.956521739130435,0.862068965517241,0.94,1,0.956521739130435,0.823529411764706,0.928571428571429,0.871794871794872,1,0.923076923076923,0.822222222222222,0.870967741935484,0.911764705882353,0.783783783783784,0.923076923076923,0.846153846153846,0.877551020408163,0.956521739130435,0.96551724137931,0.818181818181818
"chr21_31945001_31955000",0.6875,0.862068965517241,0.947368421052632,0.928571428571429,0.818181818181818,0.96,0.947368421052632,0.854545454545454,0.896551724137931,0.902439024390244,1,0.886363636363636,0.76,0.857142857142857,0.902439024390244,0.837837837837838,0.928571428571429,0.8125,0.916666666666667,0.96,0.916666666666667,0.782608695652174
"chr21_31950001_31960000",0.767857142857143,0.875,0.9,0.970588235294118,0.836734693877551,0.897435897435897,0.833333333333333,0.827586206896552,0.843137254901961,0.951219512195122,0.978260869565217,0.910714285714286,0.75,0.849315068493151,0.944444444444444,0.8,0.928571428571429,0.666666666666667,0.861111111111111,0.96875,0.863636363636364,0.814814814814815
"chr21_31955001_31965000",0.837837837837838,0.941176470588235,0.927272727272727,0.925925925925926,0.861111111111111,0.903225806451613,0.8,0.821428571428571,0.864406779661017,0.976744186046512,0.945454545454545,0.875,0.631578947368421,0.885714285714286,1,0.833333333333333,0.833333333333333,0.88235294117647,0.846153846153846,0.961538461538462,0.888888888888889,0.894736842105263
"chr21_31960001_31970000",0.785714285714286,0.869565217391304,0.911111111111111,0.894736842105263,0.904761904761905,1,0.869565217391304,0.851851851851852,0.86046511627907,1,0.863636363636364,0.8,0.666666666666667,0.977272727272727,0.953488372093023,0.833333333333333,0.933333333333333,0.96551724137931,0.869565217391304,0.833333333333333,0.93939393939394,0.863636363636364
"chr21_31965001_31975000",0.833333333333333,0.888888888888889,0.85,0.879310344827586,0.91304347826087,0.55,0.96875,0.8,0.8,0.869565217391304,0.911111111111111,1,0.733333333333333,0.938775510204082,0.9,0.8,0.833333333333333,0.944444444444444,0.836363636363636,0.86046511627907,0.675675675675676,0.823529411764706
